ns3::TcpIllinois,50,9,3,1,4.48e-05,7.41385,66.6667
ns3::TcpIllinois,50,10,3,1,4.48e-05,7.01309,66.6667
ns3::TcpIllinois,50,11,3,0,0,-nan,100
ns3::TcpIllinois,50,12,3,1,4.48e-05,3.60731,66.6667
ns3::TcpIllinois,50,13,3,1,4.48e-05,3.20669,66.6667
ns3::TcpIllinois,50,14,3,1,4.48e-05,3.10659,66.6667
ns3::TcpIllinois,50,15,3,1,4.48e-05,7.51428,66.6667
ns3::TcpIllinois,50,16,2,0,0,-nan,100
ns3::TcpIllinois,50,17,2,0,0,-nan,100
ns3::TcpIllinois,50,18,2,0,0,-nan,100
ns3::TcpIllinois,50,19,2,0,0,-nan,100
ns3::TcpIllinois,50,20,2,0,0,-nan,100
ns3::TcpIllinois,50,21,1,0,0,-nan,100
ns3::TcpIllinois,50,22,1,0,0,-nan,100
ns3::TcpIllinois,50,23,1,0,0,-nan,100
ns3::TcpIllinois,50,24,1,0,0,-nan,100
ns3::TcpIllinois,50,25,1,0,0,-nan,100
ns3::TcpIllinois,50,26,1,0,0,-nan,100
ns3::TcpIllinois,100,1,3,0,0,-nan,100
ns3::TcpIllinois,100,2,3,1,4.48e-05,3.60868,66.6667
ns3::TcpIllinois,100,3,3,1,4.48e-05,6.6114,66.6667
ns3::TcpIllinois,100,4,3,1,4.48e-05,9.21673,66.6667
ns3::TcpIllinois,100,5,3,1,4.48e-05,3.10743,66.6667
ns3::TcpIllinois,100,6,3,1,4.48e-05,9.61707,66.6667
ns3::TcpIllinois,100,7,3,1,4.48e-05,6.91169,66.6667
ns3::TcpIllinois,100,8,3,1,4.48e-05,7.01217,66.6667
ns3::TcpIllinois,100,9,3,1,4.48e-05,9.81761,66.6667
ns3::TcpIllinois,100,10,3,1,4.48e-05,3.20791,66.6667
ns3::TcpIllinois,100,11,3,1,4.48e-05,3.40821,66.6667
ns3::TcpIllinois,100,12,3,0,0,-nan,100
ns3::TcpIllinois,100,13,3,1,4.48e-05,7.21294,66.6667
ns3::TcpIllinois,100,14,3,1,4.48e-05,7.41317,66.6667
ns3::TcpIllinois,100,15,3,0,0,-nan,100
ns3::TcpIllinois,100,16,2,0,0,-nan,100
ns3::TcpIllinois,100,17,2,0,0,-nan,100
ns3::TcpIllinois,100,18,2,0,0,-nan,100
ns3::TcpIllinois,100,19,2,0,0,-nan,100
ns3::TcpIllinois,100,20,2,0,0,-nan,100
ns3::TcpIllinois,100,21,2,0,0,-nan,100
ns3::TcpIllinois,100,22,1,0,0,-nan,100
ns3::TcpIllinois,100,23,1,0,0,-nan,100
ns3::TcpIllinois,100,24,1,0,0,-nan,100
ns3::TcpIllinois,100,25,1,0,0,-nan,100
ns3::TcpIllinois,100,26,1,0,0,-nan,100
ns3::TcpIllinois,100,27,1,0,0,-nan,100
ns3::TcpIllinois,200,1,3,1,4.48e-05,7.5146,66.6667
ns3::TcpIllinois,200,2,3,0,0,-nan,100
ns3::TcpIllinois,200,3,3,0,0,-nan,100
ns3::TcpIllinois,200,4,3,1,4.48e-05,3.50693,66.6667
ns3::TcpIllinois,200,5,3,1,4.48e-05,3.60706,66.6667
ns3::TcpIllinois,200,6,3,0,0,-nan,100
ns3::TcpIllinois,200,7,3,1,4.48e-05,3.10603,66.6667
ns3::TcpIllinois,200,8,3,1,4.48e-05,7.81531,66.6667
ns3::TcpIllinois,200,9,3,0,0,-nan,100
ns3::TcpIllinois,200,10,3,0,0,-nan,100
ns3::TcpIllinois,200,11,3,0,0,-nan,100
ns3::TcpIllinois,200,12,3,1,4.48e-05,7.21405,66.6667
ns3::TcpIllinois,200,13,3,1,4.48e-05,3.20611,66.6667
ns3::TcpIllinois,200,14,3,1,4.48e-05,7.11343,66.6667
ns3::TcpIllinois,200,15,3,1,4.48e-05,7.61463,66.6667
ns3::TcpIllinois,200,16,2,0,0,-nan,100
ns3::TcpIllinois,200,17,2,0,0,-nan,100
ns3::TcpIllinois,200,18,2,0,0,-nan,100
ns3::TcpIllinois,200,19,2,0,0,-nan,100
ns3::TcpIllinois,200,20,1,0,0,-nan,100
ns3::TcpIllinois,200,21,1,0,0,-nan,100
ns3::TcpIllinois,200,22,1,0,0,-nan,100
ns3::TcpIllinois,200,23,1,0,0,-nan,100
ns3::TcpIllinois,200,24,1,0,0,-nan,100
ns3::TcpIllinois,500,1,3,1,4.48e-05,6.31015,66.6667
ns3::TcpIllinois,500,2,3,1,4.48e-05,3.10578,66.6667
ns3::TcpIllinois,500,3,3,1,4.48e-05,9.01328,66.6667
ns3::TcpIllinois,500,4,3,1,4.48e-05,6.8108,66.6667
ns3::TcpIllinois,500,5,3,0,0,-nan,100
ns3::TcpIllinois,500,6,3,1,4.48e-05,3.20617,66.6667
ns3::TcpIllinois,500,7,3,1,4.48e-05,9.51392,66.6667
ns3::TcpIllinois,500,8,3,1,4.48e-05,9.7143,66.6667
ns3::TcpIllinois,500,9,3,0,0,-nan,100
ns3::TcpIllinois,500,10,3,1,4.48e-05,3.40625,66.6667
ns3::TcpIllinois,500,11,3,1,4.48e-05,6.10983,66.6667
ns3::TcpIllinois,500,12,3,0,0,-nan,100
ns3::TcpIllinois,500,13,3,1,4.48e-05,3.30618,66.6667
ns3::TcpIllinois,500,14,3,1,4.48e-05,6.91126,66.6667
ns3::TcpIllinois,500,15,3,1,4.48e-05,7.01127,66.6667
ns3::TcpIllinois,500,16,2,0,0,-nan,100
ns3::TcpIllinois,500,17,2,0,0,-nan,100
ns3::TcpIllinois,500,18,2,0,0,-nan,100
ns3::TcpIllinois,500,19,2,0,0,-nan,100
ns3::TcpIllinois,500,20,2,0,0,-nan,100
ns3::TcpIllinois,500,21,2,0,0,-nan,100
ns3::TcpIllinois,500,22,2,0,0,-nan,100
ns3::TcpIllinois,500,23,2,0,0,-nan,100
ns3::TcpIllinois,500,24,1,0,0,-nan,100
ns3::TcpIllinois,500,25,1,0,0,-nan,100
ns3::TcpIllinois,500,26,1,0,0,-nan,100
ns3::TcpIllinois,500,27,1,0,0,-nan,100
ns3::TcpWestwoodPlus,5,1,3,1,4.48e-05,7.51179,66.6667
ns3::TcpWestwoodPlus,5,2,3,1,4.48e-05,6.90989,66.6667
ns3::TcpWestwoodPlus,5,3,3,1,4.48e-05,7.61184,66.6667
ns3::TcpWestwoodPlus,5,4,3,1,4.48e-05,7.01013,66.6667
ns3::TcpWestwoodPlus,5,5,3,1,4.48e-05,3.4045,66.6667
ns3::TcpWestwoodPlus,5,6,3,1,4.48e-05,9.41329,66.6667
ns3::TcpWestwoodPlus,5,7,3,1,4.48e-05,9.91386,66.6667
ns3::TcpWestwoodPlus,5,8,3,1,4.48e-05,3.20442,66.6667
ns3::TcpWestwoodPlus,5,9,3,1,4.48e-05,9.21311,66.6667
ns3::TcpWestwoodPlus,5,10,3,1,4.48e-05,7.4111,66.6667
ns3::TcpWestwoodPlus,5,11,3,1,4.48e-05,3.10442,66.6667
ns3::TcpWestwoodPlus,5,12,3,1,4.48e-05,3.70509,66.6667
ns3::TcpWestwoodPlus,5,13,3,0,0,-nan,100
ns3::TcpWestwoodPlus,5,14,3,1,4.48e-05,9.31323,66.6667
ns3::TcpWestwoodPlus,5,15,3,0,0,-nan,100
ns3::TcpWestwoodPlus,5,16,2,0,0,-nan,100
ns3::TcpWestwoodPlus,5,17,2,0,0,-nan,100
ns3::TcpWestwoodPlus,5,18,2,0,0,-nan,100
ns3::TcpWestwoodPlus,5,19,2,0,0,-nan,100
ns3::TcpWestwoodPlus,5,20,2,0,0,-nan,100
ns3::TcpWestwoodPlus,5,21,1,0,0,-nan,100
ns3::TcpWestwoodPlus,5,22,1,0,0,-nan,100
ns3::TcpWestwoodPlus,5,23,1,0,0,-nan,100
ns3::TcpWestwoodPlus,5,24,1,0,0,-nan,100
ns3::TcpWestwoodPlus,5,25,1,0,0,-nan,100
ns3::TcpWestwoodPlus,5,26,1,0,0,-nan,100
ns3::TcpWestwoodPlus,5,27,1,0,0,-nan,100
ns3::TcpWestwoodPlus,5,28,1,0,0,-nan,100
ns3::TcpWestwoodPlus,10,1,3,2,8.96e-05,5.00931,33.3333
ns3::TcpWestwoodPlus,10,2,3,1,4.48e-05,3.10427,66.6667
ns3::TcpWestwoodPlus,10,3,3,1,4.48e-05,9.31312,66.6667
ns3::TcpWestwoodPlus,10,4,3,1,4.48e-05,6.90964,66.6667
ns3::TcpWestwoodPlus,10,5,3,1,4.48e-05,7.11042,66.6667
ns3::TcpWestwoodPlus,10,6,3,1,4.48e-05,8.71243,66.6667
ns3::TcpWestwoodPlus,10,7,3,1,4.48e-05,8.81272,66.6667
ns3::TcpWestwoodPlus,10,8,3,1,4.48e-05,9.21306,66.6667
ns3::TcpWestwoodPlus,10,9,3,1,4.48e-05,3.40502,66.6667
ns3::TcpWestwoodPlus,10,10,3,1,4.48e-05,6.80961,66.6667
ns3::TcpWestwoodPlus,10,11,3,1,4.48e-05,3.50523,66.6667
ns3::TcpWestwoodPlus,10,12,3,1,4.48e-05,9.71347,66.6667
ns3::TcpWestwoodPlus,10,13,3,0,0,-nan,100
ns3::TcpWestwoodPlus,10,14,3,1,4.48e-05,6.70938,66.6667
ns3::TcpWestwoodPlus,10,15,3,0,0,-nan,100
ns3::TcpWestwoodPlus,10,16,2,0,0,-nan,100
ns3::TcpWestwoodPlus,10,17,3,0,0,-nan,100
ns3::TcpWestwoodPlus,10,18,2,0,0,-nan,100
ns3::TcpWestwoodPlus,10,19,2,0,0,-nan,100
ns3::TcpWestwoodPlus,10,20,2,0,0,-nan,100
ns3::TcpWestwoodPlus,10,21,2,0,0,-nan,100
ns3::TcpWestwoodPlus,10,22,2,0,0,-nan,100
ns3::TcpWestwoodPlus,10,23,1,0,0,-nan,100
ns3::TcpWestwoodPlus,10,24,1,0,0,-nan,100
ns3::TcpWestwoodPlus,10,25,1,0,0,-nan,100
ns3::TcpWestwoodPlus,10,26,1,0,0,-nan,100
ns3::TcpWestwoodPlus,10,27,1,0,0,-nan,100
ns3::TcpWestwoodPlus,10,28,1,0,0,-nan,100
ns3::TcpWestwoodPlus,20,1,3,1,4.48e-05,7.31186,66.6667
ns3::TcpWestwoodPlus,20,2,3,1,4.48e-05,3.10483,66.6667
ns3::TcpWestwoodPlus,20,3,3,1,4.48e-05,3.50597,66.6667
ns3::TcpWestwoodPlus,20,4,3,0,0,-nan,100
ns3::TcpWestwoodPlus,20,5,3,0,0,-nan,100
ns3::TcpWestwoodPlus,20,6,3,1,4.48e-05,9.51434,66.6667
ns3::TcpWestwoodPlus,20,7,3,1,4.48e-05,7.21173,66.6667
ns3::TcpWestwoodPlus,20,8,3,1,4.48e-05,3.70627,66.6667
ns3::TcpWestwoodPlus,20,9,3,1,4.48e-05,7.41196,66.6667
ns3::TcpWestwoodPlus,20,10,3,1,4.48e-05,3.20497,66.6667
ns3::TcpWestwoodPlus,20,11,3,1,4.48e-05,7.7122,66.6667
ns3::TcpWestwoodPlus,20,12,3,1,4.48e-05,9.7144,66.6667
ns3::TcpWestwoodPlus,20,13,3,1,4.48e-05,7.11144,66.6667
ns3::TcpWestwoodPlus,20,14,3,1,4.48e-05,9.81441,66.6667
ns3::TcpWestwoodPlus,20,15,3,0,0,-nan,100
ns3::TcpWestwoodPlus,20,16,2,0,0,-nan,100
ns3::TcpWestwoodPlus,20,17,2,0,0,-nan,100
ns3::TcpWestwoodPlus,20,18,2,0,0,-nan,100
ns3::TcpWestwoodPlus,20,19,2,0,0,-nan,100
ns3::TcpWestwoodPlus,20,20,1,0,0,-nan,100
ns3::TcpWestwoodPlus,20,21,1,0,0,-nan,100
ns3::TcpWestwoodPlus,20,22,1,0,0,-nan,100
ns3::TcpWestwoodPlus,20,23,1,0,0,-nan,100
ns3::TcpWestwoodPlus,20,24,1,0,0,-nan,100
ns3::TcpWestwoodPlus,20,25,1,0,0,-nan,100
ns3::TcpWestwoodPlus,20,26,1,0,0,-nan,100
ns3::TcpWestwoodPlus,20,27,1,0,0,-nan,100
ns3::TcpWestwoodPlus,50,1,3,2,8.96e-05,4.95921,33.3333
ns3::TcpWestwoodPlus,50,2,3,1,4.48e-05,9.11256,66.6667
ns3::TcpWestwoodPlus,50,3,3,1,4.48e-05,9.51281,66.6667
ns3::TcpWestwoodPlus,50,4,3,1,4.48e-05,3.30633,66.6667
ns3::TcpWestwoodPlus,50,5,3,1,4.48e-05,7.01018,66.6667
ns3::TcpWestwoodPlus,50,6,3,0,0,-nan,100
ns3::TcpWestwoodPlus,50,7,3,1,4.48e-05,9.61297,66.6667
ns3::TcpWestwoodPlus,50,8,3,1,4.48e-05,7.31054,66.6667
ns3::TcpWestwoodPlus,50,9,3,1,4.48e-05,8.81216,66.6667
ns3::TcpWestwoodPlus,50,10,3,1,4.48e-05,3.20616,66.6667
