ns3::TcpIllinois,50,27,3560,3533,0.17577,0.00688188,0.758427
ns3::TcpIllinois,50,28,3217,3217,0.160134,0.00613641,0
ns3::TcpIllinois,100,1,8934,8821,4.14195,0.0437115,1.26483
ns3::TcpIllinois,100,2,7130,6785,3.18589,0.158471,4.83871
ns3::TcpIllinois,100,3,3,0,0,-nan,100
ns3::TcpIllinois,100,4,10682,10613,4.9915,0.0311268,0.645946
ns3::TcpIllinois,100,5,12795,12560,5.90668,0.0494933,1.83665
ns3::TcpIllinois,100,6,10348,10022,4.71051,0.101611,3.15037
ns3::TcpIllinois,100,7,14436,14373,6.72285,0.0401319,0.436409
ns3::TcpIllinois,100,8,12184,12018,5.64935,0.0447463,1.36244
ns3::TcpIllinois,100,9,11172,11118,5.22905,0.0293676,0.483351
ns3::TcpIllinois,100,10,3,0,0,-nan,100
ns3::TcpIllinois,100,11,11555,11444,5.35832,0.0458363,0.960623
ns3::TcpIllinois,100,12,10840,10779,5.06959,0.0306208,0.562731
ns3::TcpIllinois,100,13,11025,10874,5.11248,0.0474448,1.36961
ns3::TcpIllinois,100,14,12374,12159,5.71368,0.0557197,1.73751
ns3::TcpIllinois,100,15,3,0,0,-nan,100
ns3::TcpIllinois,100,16,6832,6818,0.330813,0.00729479,0.204918
ns3::TcpIllinois,100,17,3641,3641,0.154426,0.0108955,0
ns3::TcpIllinois,100,18,9248,9233,0.438061,0.00700073,0.162197
ns3::TcpIllinois,100,19,9038,9038,0.433066,0.00985317,0
ns3::TcpIllinois,100,20,8607,8607,0.406784,0.00922544,0
ns3::TcpIllinois,100,21,8032,8032,0.381123,0.00938229,0
ns3::TcpIllinois,100,22,5899,5899,0.257459,0.0067743,0
ns3::TcpIllinois,100,23,5664,5664,0.24024,0.00585182,0
ns3::TcpIllinois,100,24,5885,5885,0.248998,0.00581949,0
ns3::TcpIllinois,100,25,5754,5754,0.244016,0.00620429,0
ns3::TcpIllinois,100,26,9655,9655,0.441203,0.00648188,0
ns3::TcpIllinois,100,27,7726,7726,0.359786,0.0067384,0
ns3::TcpIllinois,200,1,8527,8429,3.96415,0.05077,1.14929
ns3::TcpIllinois,200,2,16500,16202,7.49639,0.0492763,1.80606
ns3::TcpIllinois,200,3,17752,17515,8.17482,0.0452438,1.33506
ns3::TcpIllinois,200,4,6817,6643,3.12264,0.0310153,2.55244
ns3::TcpIllinois,200,5,10679,10600,4.98539,0.0441575,0.73977
ns3::TcpIllinois,200,6,10086,9916,4.6625,0.0337147,1.6855
ns3::TcpIllinois,200,7,11610,11545,5.42991,0.0381135,0.559862
ns3::TcpIllinois,200,8,3,0,0,-nan,100
ns3::TcpIllinois,200,9,12714,12639,5.94453,0.0300919,0.589901
ns3::TcpIllinois,200,10,3,0,0,-nan,100
ns3::TcpIllinois,200,11,14933,14776,6.7831,0.0615212,1.05136
ns3::TcpIllinois,200,12,3,0,0,-nan,100
ns3::TcpIllinois,200,13,11672,11599,5.45532,0.0265906,0.625428
ns3::TcpIllinois,200,14,14750,14612,6.87104,0.0423765,0.935593
ns3::TcpIllinois,200,15,17920,17687,8.27645,0.0440472,1.30022
ns3::TcpIllinois,200,16,9620,9620,0.422461,0.00796357,0
ns3::TcpIllinois,200,17,11212,11186,0.496912,0.0063287,0.231894
ns3::TcpIllinois,200,18,8238,8215,0.354349,0.00643704,0.279194
ns3::TcpIllinois,200,19,11655,11630,0.519907,0.00651009,0.2145
ns3::TcpIllinois,200,20,5572,5572,0.23521,0.00651083,0
ns3::TcpIllinois,200,21,6122,6102,0.25832,0.00581094,0.326691
ns3::TcpIllinois,200,22,6717,6717,0.284627,0.00555633,0
ns3::TcpIllinois,200,23,6062,6062,0.255485,0.00617676,0
ns3::TcpIllinois,200,24,4495,4495,0.192685,0.00676295,0
ns3::TcpIllinois,200,25,4747,4747,0.225203,0.006662,0
ns3::TcpIllinois,200,26,8747,8747,0.391136,0.00593941,0
ns3::TcpIllinois,200,27,6929,6929,0.32217,0.00696403,0
ns3::TcpIllinois,500,1,3,0,0,-nan,100
ns3::TcpIllinois,500,2,7064,7047,3.31405,0.0301499,0.240657
ns3::TcpIllinois,500,3,9171,8964,4.20033,0.141233,2.25711
ns3::TcpIllinois,500,4,6735,6614,3.11009,0.0427969,1.79659
ns3::TcpIllinois,500,5,6861,6795,3.19551,0.0303773,0.961959
ns3::TcpIllinois,500,6,10891,10740,5.04606,0.0498859,1.38647
ns3::TcpIllinois,500,7,10471,10357,4.86939,0.102425,1.08872
ns3::TcpIllinois,500,8,3,0,0,-nan,100
ns3::TcpIllinois,500,9,7385,7327,3.44577,0.0290913,0.785376
ns3::TcpIllinois,500,10,9311,9140,4.29362,0.0671035,1.83654
ns3::TcpIllinois,500,11,10564,10428,4.90034,0.0997284,1.28739
ns3::TcpIllinois,500,12,10781,10603,4.9833,0.0547436,1.65105
ns3::TcpIllinois,500,13,10653,10486,4.92992,0.0508892,1.56763
ns3::TcpIllinois,500,14,4108,4011,1.88479,0.0315713,2.36125
ns3::TcpIllinois,500,15,12771,12555,5.90392,0.0549831,1.69133
ns3::TcpIllinois,500,16,5434,5434,0.237482,0.00727038,0
ns3::TcpIllinois,500,17,8516,8516,0.429162,0.00922763,0
ns3::TcpIllinois,500,18,6626,6608,0.318646,0.00764236,0.271657
ns3::TcpIllinois,500,19,7927,7927,0.383296,0.00742895,0
ns3::TcpIllinois,500,20,6573,6573,0.292205,0.00894804,0
ns3::TcpIllinois,500,21,7865,7834,0.377814,0.00733873,0.394151
ns3::TcpIllinois,500,22,7085,7072,0.330422,0.00762905,0.183486
ns3::TcpIllinois,500,23,9565,9565,0.465542,0.00757948,0
ns3::TcpIllinois,500,24,3836,3817,0.162822,0.00575243,0.495308
ns3::TcpIllinois,500,25,3754,3754,0.160643,0.00609316,0
ns3::TcpIllinois,500,26,3993,3993,0.170266,0.00606908,0
ns3::TcpIllinois,500,27,4611,4598,0.211818,0.00533102,0.281935
ns3::TcpIllinois,500,28,3146,3112,0.150525,0.00718782,1.08074
ns3::TcpWestwoodPlus,5,1,8997,8933,4.19595,0.0287364,0.711348
ns3::TcpWestwoodPlus,5,2,7752,7691,3.60875,0.0293035,0.786894
ns3::TcpWestwoodPlus,5,3,7746,7712,3.60923,0.0548792,0.438936
ns3::TcpWestwoodPlus,5,4,9788,9785,4.60136,0.0312851,0.0306498
ns3::TcpWestwoodPlus,5,5,6505,6429,3.02335,0.0533047,1.16833
ns3::TcpWestwoodPlus,5,6,8752,8729,4.10527,0.0312821,0.262797
ns3::TcpWestwoodPlus,5,7,9100,9036,4.24325,0.0286731,0.703297
ns3::TcpWestwoodPlus,5,8,9153,9132,4.29342,0.0288477,0.229433
ns3::TcpWestwoodPlus,5,9,9589,9544,4.48864,0.031568,0.469288
ns3::TcpWestwoodPlus,5,10,8546,8388,3.91895,0.0718198,1.84882
ns3::TcpWestwoodPlus,5,11,3,0,0,-nan,100
ns3::TcpWestwoodPlus,5,12,7965,7893,3.71201,0.0301792,0.903955
ns3::TcpWestwoodPlus,5,13,9720,9678,4.55168,0.0316873,0.432099
ns3::TcpWestwoodPlus,5,14,3,0,0,-nan,100
ns3::TcpWestwoodPlus,5,15,8750,8723,3.97513,0.148867,0.308571
ns3::TcpWestwoodPlus,5,16,4650,4650,0.196413,0.00642981,0
ns3::TcpWestwoodPlus,5,17,4012,4000,0.168381,0.00812118,0.299103
ns3::TcpWestwoodPlus,5,18,5040,5040,0.21185,0.00705439,0
ns3::TcpWestwoodPlus,5,19,4511,4494,0.188944,0.00701795,0.376857
ns3::TcpWestwoodPlus,5,20,4747,4735,0.199795,0.00692778,0.252791
ns3::TcpWestwoodPlus,5,21,4913,4898,0.205552,0.00804589,0.305312
ns3::TcpWestwoodPlus,5,22,4320,4303,0.180614,0.00680747,0.393519
ns3::TcpWestwoodPlus,5,23,4955,4941,0.207021,0.007082,0.282543
ns3::TcpWestwoodPlus,5,24,4676,4676,0.196784,0.00742049,0
ns3::TcpWestwoodPlus,5,25,4082,4082,0.171677,0.00890227,0
ns3::TcpWestwoodPlus,5,26,3333,3333,0.140416,0.00924442,0
ns3::TcpWestwoodPlus,5,27,4495,4489,0.188374,0.00657045,0.133482
ns3::TcpWestwoodPlus,5,28,4002,4002,0.168461,0.00635532,0
ns3::TcpWestwoodPlus,10,1,9656,9618,4.51691,0.0381846,0.393538
ns3::TcpWestwoodPlus,10,2,8720,8631,4.05917,0.0451973,1.02064
ns3::TcpWestwoodPlus,10,3,8309,8208,3.85671,0.0428501,1.21555
ns3::TcpWestwoodPlus,10,4,7689,7621,3.58406,0.0312583,0.88438
ns3::TcpWestwoodPlus,10,5,8894,8817,4.13835,0.0268796,0.865752
ns3::TcpWestwoodPlus,10,6,7821,7758,3.6454,0.0369707,0.805524
ns3::TcpWestwoodPlus,10,7,8786,8721,4.09622,0.0275043,0.739813
ns3::TcpWestwoodPlus,10,8,7672,7603,3.5756,0.0301041,0.899374
ns3::TcpWestwoodPlus,10,9,8385,8361,3.93216,0.0425285,0.286225
ns3::TcpWestwoodPlus,10,10,7694,7626,3.58624,0.0259505,0.883806
ns3::TcpWestwoodPlus,10,11,8129,8067,3.79356,0.0308589,0.762701
ns3::TcpWestwoodPlus,10,12,7264,7211,3.34426,0.131601,0.729626
ns3::TcpWestwoodPlus,10,13,8033,8018,3.77081,0.0442073,0.18673
ns3::TcpWestwoodPlus,10,14,8545,8485,3.98863,0.0314447,0.702165
ns3::TcpWestwoodPlus,10,15,8013,7947,3.73741,0.030031,0.823662
ns3::TcpWestwoodPlus,10,16,4980,4977,0.209363,0.00747655,0.060241
ns3::TcpWestwoodPlus,10,17,4230,4230,0.177571,0.011259,0
ns3::TcpWestwoodPlus,10,18,4572,4572,0.192406,0.00722637,0
ns3::TcpWestwoodPlus,10,19,4526,4523,0.190394,0.00712846,0.0662837
ns3::TcpWestwoodPlus,10,20,3988,3988,0.16824,0.00779085,0
ns3::TcpWestwoodPlus,10,21,4193,4193,0.176589,0.00753235,0
ns3::TcpWestwoodPlus,10,22,4404,4404,0.185411,0.00735232,0
ns3::TcpWestwoodPlus,10,23,4417,4417,0.185664,0.00717514,0
ns3::TcpWestwoodPlus,10,24,3891,3891,0.162925,0.00709316,0
ns3::TcpWestwoodPlus,10,25,4029,4026,0.171062,0.00666617,0.0744602
ns3::TcpWestwoodPlus,10,26,3902,3902,0.164016,0.00865369,0
ns3::TcpWestwoodPlus,10,27,4317,4317,0.181325,0.0079204,0
ns3::TcpWestwoodPlus,10,28,3749,3740,0.157213,0.00838566,0.240064
ns3::TcpWestwoodPlus,10,29,4085,4085,0.171962,0.00792048,0
ns3::TcpWestwoodPlus,10,30,4117,4117,0.17289,0.00623661,0
ns3::TcpWestwoodPlus,20,1,9542,9473,4.45524,0.0262739,0.723119
ns3::TcpWestwoodPlus,20,2,8463,8461,3.97618,0.0326837,0.0236323
ns3::TcpWestwoodPlus,20,3,9776,9750,4.58555,0.026001,0.265957
ns3::TcpWestwoodPlus,20,4,9827,9705,4.5442,0.0240261,1.24148
ns3::TcpWestwoodPlus,20,5,9348,9330,4.38798,0.0260588,0.192555
ns3::TcpWestwoodPlus,20,6,11228,11217,5.27562,0.0385104,0.0979694
ns3::TcpWestwoodPlus,20,7,9484,9451,4.4449,0.0350556,0.347954
ns3::TcpWestwoodPlus,20,8,7923,7897,3.71228,0.032706,0.328159
ns3::TcpWestwoodPlus,20,9,10505,10469,4.83923,0.0857937,0.342694
ns3::TcpWestwoodPlus,20,10,7036,6955,3.27078,0.0434789,1.15122
ns3::TcpWestwoodPlus,20,11,12182,11924,5.48647,0.0306921,2.11788
ns3::TcpWestwoodPlus,20,12,9198,9076,4.25696,0.0238963,1.32638
ns3::TcpWestwoodPlus,20,13,10307,10222,4.79511,0.0235171,0.824682
ns3::TcpWestwoodPlus,20,14,8288,8252,3.88089,0.0320531,0.434363
ns3::TcpWestwoodPlus,20,15,9975,9972,4.68997,0.023636,0.0300752
ns3::TcpWestwoodPlus,20,16,4981,4981,0.208838,0.00718926,0
ns3::TcpWestwoodPlus,20,17,5976,5943,0.247405,0.00622275,0.552209
ns3::TcpWestwoodPlus,20,18,4666,4666,0.195734,0.00691463,0
ns3::TcpWestwoodPlus,20,19,5240,5219,0.218746,0.00730808,0.400763
ns3::TcpWestwoodPlus,20,20,4950,4928,0.205981,0.00804365,0.444444
ns3::TcpWestwoodPlus,20,21,4777,4777,0.20016,0.00822773,0
ns3::TcpWestwoodPlus,20,22,4805,4805,0.200755,0.00779212,0
ns3::TcpWestwoodPlus,20,23,5709,5709,0.238918,0.00610316,0
ns3::TcpWestwoodPlus,20,24,5374,5352,0.226378,0.00869454,0.409378
ns3::TcpWestwoodPlus,20,25,4817,4817,0.20169,0.00734061,0
ns3::TcpWestwoodPlus,20,26,3522,3522,0.147133,0.0113403,0
ns3::TcpWestwoodPlus,20,27,4202,4202,0.175773,0.0101594,0
ns3::TcpWestwoodPlus,20,28,5066,5036,0.210602,0.00827243,0.592183
ns3::TcpWestwoodPlus,20,29,4398,4381,0.184387,0.00757626,0.386539
ns3::TcpWestwoodPlus,20,30,4112,4112,0.173146,0.00771197,0
ns3::TcpWestwoodPlus,50,1,7129,7077,3.32817,0.0386237,0.729415
ns3::TcpWestwoodPlus,50,2,7642,7592,3.57042,0.0322121,0.654279
ns3::TcpWestwoodPlus,50,3,9386,9320,4.37458,0.0262688,0.703175
ns3::TcpWestwoodPlus,50,4,9190,9135,4.29625,0.0296943,0.598477
ns3::TcpWestwoodPlus,50,5,6579,6502,3.05769,0.0532939,1.17039
ns3::TcpWestwoodPlus,50,6,6073,5983,2.80952,0.0515054,1.48197
ns3::TcpWestwoodPlus,50,7,9818,9750,4.50228,0.0664043,0.692605
ns3::TcpWestwoodPlus,50,8,6214,6139,2.88693,0.0601499,1.20695
ns3::TcpWestwoodPlus,50,9,9018,8966,4.21537,0.031697,0.576625
